Time (s),BMS_State,BalancingMask0,Balancing_Limit,CellVoltage_1,CellVoltage_10,CellVoltage_11,CellVoltage_12,CellVoltage_13,CellVoltage_14,CellVoltage_15,CellVoltage_16,CellVoltage_17,CellVoltage_18,CellVoltage_19,CellVoltage_2,CellVoltage_20,CellVoltage_3,CellVoltage_4,CellVoltage_5,CellVoltage_6,CellVoltage_7,CellVoltage_8,CellVoltage_9,Charging_Info,Contactor_Command,Flag_Balancing_Active,IntTherm_1,IntTherm_2,IntTherm_3,IntTherm_4,IntTherm_5,IntTherm_6,IntTherm_7,IntTherm_8,Int_Temp_Delta,Int_Temp_Max,Int_Temp_Min,Pack_Current,SoC,VehicleState,Voltage_Delta,Voltage_Max,Voltage_Min
s,,,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,,,,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,A,%,,mV,mV,mV
1.3362,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
1.4367,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
1.492,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4924,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4929,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4963,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4967,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4972,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4977,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4982,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4991,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.4996,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.5,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.5361,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.6361,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.7362,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8003,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8008,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8013,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8047,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8051,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8056,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.806,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8065,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8074,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8079,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8084,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.8368,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
1.9365,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.0361,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.0905,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0913,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0915,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0949,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0953,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0958,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0962,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0967,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0977,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0981,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.0986,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.136,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.2369,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.3368,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.3991,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.3996,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4001,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4034,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4039,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4043,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4048,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4053,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4062,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4067,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4072,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.4361,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.5366,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.6361,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,0.0,3300.0,3300.0
2.6887,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6892,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6896,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.693,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6935,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6939,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6944,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
2.6949,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,1.0,1.0,InActive,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,0.0,3300.0,3300.0
